"eol_id","Taxa category","Latin name","Italian common name","Florae url ","Acta planctorum url","Floritaly url"
"585458","Specie","Populus tremula","Pioppo tremulo","https://www.florae.it/?id=6629","http://www.actaplantarum.org/flora/flora_info.php?id=6071","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=237"
"584258","Specie","Populus canescens","Pioppo canescente","https://www.florae.it/?id=6628","http://www.actaplantarum.org/flora/flora_info.php?id=6068","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=236"
"592441","Specie","Populus alba","Pioppo bianco, Gattice","https://www.florae.it/?id=6627","http://www.actaplantarum.org/flora/flora_info.php?id=6065","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=235"
"5599649","Specie","Salix amplexicaulis","Salice con foglie amplessicauli","https://www.florae.it/?id=6623","http://www.actaplantarum.org/flora/flora_info.php?id=6714","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=227"
"584242","Specie","Salix purpurea","Salice rosso","https://www.florae.it/?id=6622","http://www.actaplantarum.org/flora/flora_info.php?id=6749","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=223"
"5601525","Specie","Salix waldsteiniana","Salice di Waldstein","https://www.florae.it/?id=6619","http://www.actaplantarum.org/flora/flora_info.php?id=6763","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=215"
"46373614","Specie","Salix caprea","Salice delle capre","https://www.florae.it/?id=6618","http://www.actaplantarum.org/flora/flora_info.php?id=6724","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=211"
"5599672","Specie","Salix apennina","Salice dell'Appennino","https://www.florae.it/?id=6617","http://www.actaplantarum.org/flora/flora_info.php?id=6715","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8259"
"485201","Specie","Salix myrsinifolia","Salice annerente","https://www.florae.it/?id=6616","http://www.actaplantarum.org/flora/flora_info.php?id=6745","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=199"
"5600658","Specie","Salix mielichhoferi","Salice di di Mielichhofer","https://www.florae.it/?id=6610","http://www.actaplantarum.org/flora/flora_info.php?id=6744","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=200"
"590722","Specie","Salix aurita","Salice dorato","https://www.florae.it/?id=6609","http://www.actaplantarum.org/flora/flora_info.php?id=6719","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=210"
"584272","Specie","Salix cinerea","Salice cinereo","https://www.florae.it/?id=6607","http://www.actaplantarum.org/flora/flora_info.php?id=6725","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=208"
"1277833","Specie","Salix atrocinerea","Salice di gallura","https://www.florae.it/?id=6606","http://www.actaplantarum.org/flora/flora_info.php?id=6718","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=209"
"5600479","Specie","Salix laggeri",NULL,"https://www.florae.it/?id=6605","http://www.actaplantarum.org/flora/flora_info.php?id=6743","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=207"
"5599676","Specie","Salix appendiculata","Salice stipolato","https://www.florae.it/?id=6604","http://www.actaplantarum.org/flora/flora_info.php?id=6716","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=206"
"585065","Specie","Salix hastata","Salice astato","https://www.florae.it/?id=6603","http://www.actaplantarum.org/flora/flora_info.php?id=6738","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=216"
"5600212","Specie","Salix glabra","Salice glabro","https://www.florae.it/?id=6602","http://www.actaplantarum.org/flora/flora_info.php?id=6735","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=201"
"5600529","Specie","Salix pedicellata","Salice pedicellato","https://www.florae.it/?id=6599","http://www.actaplantarum.org/flora/flora_info.php?id=6747","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=204"
"590253","Specie","Salix cordata","Salice a foglie cordate","https://www.florae.it/?id=6598","http://www.actaplantarum.org/flora/flora_info.php?id=6732","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=202"
"480312","Specie","Salix daphnoides","Salice dafnoide","https://www.florae.it/?id=6597","http://www.actaplantarum.org/flora/flora_info.php?id=6727","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=229"
"584282","Specie","Salix eleagnos","Salice ripaiolo","https://www.florae.it/?id=6596","http://www.actaplantarum.org/flora/flora_info.php?id=6729","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=221"
"2872190","Specie","Salix rosmarinifolia","Salice rosmarinifoglio","https://www.florae.it/?id=6594","http://www.actaplantarum.org/flora/flora_info.php?id=6756","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=213"
"5601074","Specie","Salix repens","Salice strisciante","https://www.florae.it/?id=6593","http://www.actaplantarum.org/flora/flora_info.php?id=6753","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=212"
"5600276","Specie","Salix hegetschweileri","Salice di Hegetschweiler","https://www.florae.it/?id=6592","http://www.actaplantarum.org/flora/flora_info.php?id=6739","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=198"
"5600282","Specie","Salix helvetica","Salice elvetico","https://www.florae.it/?id=6590","http://www.actaplantarum.org/flora/flora_info.php?id=6740","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=217"
"5600226","Specie","Salix glaucosericea","Salice glauco","https://www.florae.it/?id=6589","http://www.actaplantarum.org/flora/flora_info.php?id=6736","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=197"
"5600168","Specie","Salix foetida","Salice fetido","https://www.florae.it/?id=6588","http://www.actaplantarum.org/flora/flora_info.php?id=6733","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=214"
"5599798","Specie","Salix breviserrata","Salice seghettato","https://www.florae.it/?id=6587","http://www.actaplantarum.org/flora/flora_info.php?id=6721","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=195"
"2872036","Specie","Salix caesia","Salice azzurrino","https://www.florae.it/?id=6585","http://www.actaplantarum.org/flora/flora_info.php?id=6723","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=228"
"2872060","Specie","Salix dasyclados",NULL,"https://www.florae.it/?id=6583","http://www.actaplantarum.org/flora/flora_info.php?id=6728","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=219"
"584190","Specie","Salix viminalis","Salice da vimini; Vimine, Vetrice, Vinco","https://www.florae.it/?id=6582","http://www.actaplantarum.org/flora/flora_info.php?id=6762","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=218"
"584245","Specie","Salix fragilis","Salice fragile","https://www.florae.it/?id=6580","http://www.actaplantarum.org/flora/flora_info.php?id=6734","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=185"
"5599651","Specie","Salix triandra","Salice da ceste","https://www.florae.it/?id=6579","http://www.actaplantarum.org/flora/flora_info.php?id=6758","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=189"
"584237","Specie","Salix pentandra","Salice odoroso","https://www.florae.it/?id=6578","http://www.actaplantarum.org/flora/flora_info.php?id=6748","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=184"
"45852181","Specie","Salix alba","Salice comune","https://www.florae.it/?id=6577","http://www.actaplantarum.org/flora/flora_info.php?id=6712","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=186"
"483069","Specie","Salix babylonica","Salice piangente","https://www.florae.it/?id=6576","http://www.actaplantarum.org/flora/flora_info.php?id=6720","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=187"
"5601227","Specie","Salix serpyllifolia","Salice con foglie di serpillo","https://www.florae.it/?id=6575","http://www.actaplantarum.org/flora/flora_info.php?id=6757","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=194"
"5601083","Specie","Salix retusa","Salice retuso","https://www.florae.it/?id=6574","http://www.actaplantarum.org/flora/flora_info.php?id=6755","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=193"
"585064","Specie","Salix herbacea","Salice erbaceo","https://www.florae.it/?id=6573","http://www.actaplantarum.org/flora/flora_info.php?id=6741","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=192"
"586690","Specie","Salix reticulata","Salice reticolato","https://www.florae.it/?id=6572","http://www.actaplantarum.org/flora/flora_info.php?id=6754","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=191"
"39565","Genere","Populus","Pioppo","https://www.florae.it/?id=6571",NULL,NULL
"32667","Genere","Salix",NULL,"https://www.florae.it/?id=6570",NULL,NULL
"42429303","Divisione","Angiospermae",NULL,"https://www.florae.it/?id=6569",NULL,NULL
"1156306","Specie","Ephedra fragilis","Efedra fragile","https://www.florae.it/?id=6568","http://www.actaplantarum.org/flora/flora_info.php?id=163","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=178"
"1298063","Specie","Ephedra helvetica","Efedra svizzera","https://www.florae.it/?id=6567","http://www.actaplantarum.org/flora/flora_info.php?id=164","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=180"
"1156346","Specie","Ephedra distachya","Efedra distachia","https://www.florae.it/?id=6566","http://www.actaplantarum.org/flora/flora_info.php?id=161","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=11487"
"1156307","Specie","Ephedra major","Efedra nebrodense","https://www.florae.it/?id=6565","http://www.actaplantarum.org/flora/flora_info.php?id=165","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=181"
"108390","Genere","Ephedra","Efedra","https://www.florae.it/?id=6564",NULL,NULL
"6070015","Specie","Ginkgo biloba","Ginkgo","https://www.florae.it/?id=6563","http://www.actaplantarum.org/flora/flora_info.php?id=167","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8487"
"46324269","Specie","Taxus baccata","Tasso comune","https://www.florae.it/?id=6562","http://www.actaplantarum.org/flora/flora_info.php?id=207","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=177"
"1061664","Specie","Juniperus virginiana","Ginepro della Virginia","https://www.florae.it/?id=6561","http://www.actaplantarum.org/flora/flora_info.php?id=177","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8508"
"8795990","Specie","Juniperus hemisphaerica","Ginepro emisferico","https://www.florae.it/?id=6558",NULL,NULL
"1274851","Specie","Juniperus nana","Ginepro nano","https://www.florae.it/?id=6557",NULL,NULL
"46326458","Specie","Juniperus communis","Ginepro comune","https://www.florae.it/?id=6556","http://www.actaplantarum.org/flora/flora_info.php?id=168","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=168"
"1061665","Specie","Juniperus sabina","Ginepro sabino; Sabina","https://www.florae.it/?id=6555","http://www.actaplantarum.org/flora/flora_info.php?id=175","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=175"
"1034897","Specie","Juniperus thurifera","Ginepro turifero","https://www.florae.it/?id=6554","http://www.actaplantarum.org/flora/flora_info.php?id=176","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=176"
"1061668","Specie","Juniperus phoenicea","Ginepro fenicio","https://www.florae.it/?id=6553","http://www.actaplantarum.org/flora/flora_info.php?id=172","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=173"
"1061669","Specie","Juniperus oxycedrus","Ginepro ossicedro","https://www.florae.it/?id=6552","http://www.actaplantarum.org/flora/flora_info.php?id=169","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=170"
"46324313","Specie","Thuja orientalis","Tuia orientale","https://www.florae.it/?id=6550",NULL,NULL
"46324312","Specie","Thuja occidentalis","Tuia occidentale","https://www.florae.it/?id=6549","http://www.actaplantarum.org/flora/flora_info.php?id=208","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8632"
"1061702","Specie","Cupressus arizonica","Cipresso d'Arizona","https://www.florae.it/?id=6548","http://www.actaplantarum.org/flora/flora_info.php?id=8715","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8419"
"1034856","Specie","Cupressus macrocarpa","Cipresso di Monterey","https://www.florae.it/?id=6547","http://www.actaplantarum.org/flora/flora_info.php?id=8717","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8420"
"1034869","Specie","Cupressus sempervirens","Cipresso comune","https://www.florae.it/?id=6546","http://www.actaplantarum.org/flora/flora_info.php?id=160","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=167"
"14001","Genere","Juniperus","Ginepro","https://www.florae.it/?id=6545",NULL,NULL
"1034844","Specie","Chamaecyparis lawsoniana","Cipresso di Lawson","https://www.florae.it/?id=6544","http://www.actaplantarum.org/flora/flora_info.php?id=156","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8434"
"14007","Genere","Thuja","Tuia","https://www.florae.it/?id=6543",NULL,NULL
"34195","Genere","Cupressus","Cipresso","https://www.florae.it/?id=6542",NULL,NULL
"1034862","Specie","Tetraclinis articulata","Ginepro articolato","https://www.florae.it/?id=6541",NULL,NULL
"46326466","Specie","Taxodium distichum","Cipresso delle paludi","https://www.florae.it/?id=6540","http://www.actaplantarum.org/flora/flora_info.php?id=206","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8629"
"126871","Specie","Cryptomeria japonica","Cipresso del Giappone","https://www.florae.it/?id=6539","http://www.actaplantarum.org/flora/flora_info.php?id=157","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8451"
"1034849","Specie","Sequoia sempervirens","Sequoia","https://www.florae.it/?id=6538","http://www.actaplantarum.org/flora/flora_info.php?id=8809","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=9112"
"4065","Famiglia","Taxodiaceae",NULL,"https://www.florae.it/?id=6537",NULL,NULL
"46323571","Specie","Pinus mugo","Pino mugo, Barando","https://www.florae.it/?id=6531","http://www.actaplantarum.org/flora/flora_info.php?id=188","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=157"
"1061736","Specie","Pinus nigra","Pino nero; Pino austriaco","https://www.florae.it/?id=6528","http://www.actaplantarum.org/flora/flora_info.php?id=192","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=9024"
"1061734","Specie","Pinus wallichiana",NULL,"https://www.florae.it/?id=6526","http://www.actaplantarum.org/flora/flora_info.php?id=203","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8582"
"1061748","Specie","Pinus strobus","Pino strobo","https://www.florae.it/?id=6525","http://www.actaplantarum.org/flora/flora_info.php?id=201","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=166"
"1033596","Specie","Pinus cembra","Pino cembro; Cirmolo","https://www.florae.it/?id=6524","http://www.actaplantarum.org/flora/flora_info.php?id=185","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=165"
"323436","Specie","Pinus canariensis",NULL,"https://www.florae.it/?id=6523","http://www.actaplantarum.org/flora/flora_info.php?id=184","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8581"
"1061749","Specie","Pinus radiata",NULL,"https://www.florae.it/?id=6522","http://www.actaplantarum.org/flora/flora_info.php?id=199","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8286"
"1061780","Specie","Pinus pinaster","Pino marittimo","https://www.florae.it/?id=6520","http://www.actaplantarum.org/flora/flora_info.php?id=195","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=150"
"999491","Specie","Pinus pinea","Pino domestico; Pino da pignoli","https://www.florae.it/?id=6519","http://www.actaplantarum.org/flora/flora_info.php?id=198","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=164"
"1033600","Specie","Pinus halepensis","Pino d'Aleppo","https://www.florae.it/?id=6517","http://www.actaplantarum.org/flora/flora_info.php?id=186","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=9322"
